Overall Qual,Lot Area,Sqft,Has Basement,Garage Cars,Year Built,Total Rooms,Bedrooms,Bathrooms,Fireplaces,Neighborhood,SalePrice
6.0,9205.0,3613.0,1,2.0,1990.0,9.0,4.0,4.0,2.0,NoRidge,290000.0
9.0,11025.0,4634.0,1,2.0,1993.0,10.0,4.0,4.0,1.0,NoRidge,372500.0
7.0,4282.0,2782.0,1,2.0,2004.0,5.0,2.0,2.0,0.0,Somerst,196000.0
7.0,4017.0,1875.0,0,2.0,2006.0,5.0,2.0,3.0,0.0,Somerst,171900.0
7.0,3435.0,2480.0,1,2.0,2004.0,5.0,1.0,2.0,0.0,Somerst,178000.0
6.0,3180.0,1800.0,1,2.0,2005.0,5.0,2.0,4.0,0.0,Somerst,165000.0
7.0,3180.0,2081.0,0,2.0,2007.0,5.0,2.0,2.0,0.0,Somerst,146000.0
7.0,3604.0,2081.0,0,2.0,2007.0,5.0,2.0,2.0,0.0,Somerst,146000.0
7.0,2280.0,2245.0,1,2.0,1999.0,6.0,3.0,3.0,0.0,Somerst,179400.0
6.0,2280.0,2293.0,1,2.0,1999.0,6.0,3.0,4.0,0.0,Somerst,172900.0
9.0,4765.0,3252.0,1,2.0,2000.0,5.0,2.0,3.0,1.0,Somerst,300000.0
9.0,4538.0,2620.0,1,2.0,2001.0,5.0,1.0,3.0,1.0,Somerst,285000.0
9.0,4385.0,2838.0,1,2.0,2001.0,5.0,2.0,3.0,1.0,Somerst,290000.0
9.0,4109.0,3114.0,1,2.0,1999.0,5.0,2.0,3.0,1.0,Somerst,305000.0
9.0,5119.0,3407.0,1,2.0,1999.0,5.0,2.0,3.0,1.0,Somerst,328900.0
7.0,2160.0,1852.0,1,2.0,1999.0,4.0,2.0,4.0,0.0,Somerst,160000.0
7.0,2160.0,2076.0,1,2.0,1999.0,5.0,3.0,4.0,0.0,Somerst,170000.0
7.0,10646.0,2647.0,1,2.0,2001.0,7.0,3.0,4.0,1.0,Somerst,223000.0
8.0,2645.0,2546.0,1,2.0,1999.0,7.0,3.0,4.0,0.0,Somerst,170000.0
8.0,2645.0,2567.0,1,2.0,1999.0,7.0,3.0,4.0,0.0,Somerst,200000.0
10.0,3951.0,3363.0,1,2.0,1998.0,7.0,2.0,4.0,1.0,Somerst,345000.0
8.0,14963.0,2548.0,1,2.0,1996.0,4.0,1.0,3.0,2.0,Veenker,245500.0
8.0,11064.0,2469.0,1,2.0,1995.0,4.0,1.0,3.0,1.0,Veenker,217500.0
8.0,10846.0,3438.0,1,2.0,1993.0,6.0,1.0,4.0,2.0,Veenker,324000.0
6.0,11120.0,2464.0,1,2.0,1984.0,6.0,3.0,2.0,0.0,Veenker,162500.0
9.0,24572.0,3938.0,1,3.0,1977.0,9.0,3.0,4.0,1.0,Veenker,150000.0
8.0,16280.0,3097.0,1,2.0,1976.0,6.0,3.0,4.0,1.0,Veenker,290000.0
7.0,7500.0,2764.0,0,2.0,2002.0,7.0,3.0,3.0,1.0,Somerst,205000.0
7.0,10400.0,2986.0,0,2.0,1970.0,7.0,3.0,2.0,1.0,NWAmes,174000.0
6.0,11104.0,2854.0,1,2.0,1969.0,7.0,4.0,3.0,0.0,NWAmes,183000.0
6.0,11050.0,3480.0,1,2.0,1968.0,8.0,4.0,2.0,1.0,NWAmes,150000.0
6.0,11040.0,2516.0,1,2.0,1971.0,5.0,3.0,3.0,0.0,NWAmes,145000.0
7.0,15387.0,3240.0,1,2.0,1967.0,8.0,4.0,2.0,1.0,NWAmes,215000.0
5.0,9750.0,3250.0,0,2.0,1965.0,8.0,4.0,2.0,0.0,NWAmes,140500.0
6.0,10800.0,4136.0,1,2.0,1974.0,9.0,4.0,3.0,1.0,NWAmes,240000.0
5.0,8814.0,2196.0,1,2.0,1968.0,7.0,4.0,2.0,0.0,NAmes,141000.0
5.0,8872.0,1824.0,1,2.0,1965.0,5.0,2.0,2.0,0.0,NAmes,147000.0
5.0,8125.0,1837.0,1,2.0,1965.0,5.0,3.0,2.0,0.0,NAmes,135000.0
5.0,11072.0,3456.0,0,2.0,1965.0,10.0,6.0,2.0,0.0,NAmes,145000.0
5.0,13101.0,3456.0,1,2.0,1965.0,10.0,6.0,2.0,0.0,NAmes,142600.0
5.0,9246.0,3312.0,0,2.0,1973.0,8.0,4.0,2.0,0.0,NWAmes,135000.0
7.0,13355.0,2495.0,1,2.0,1971.0,7.0,4.0,2.0,0.0,NWAmes,170000.0
8.0,8963.0,3857.0,1,2.0,1976.0,11.0,4.0,5.0,2.0,NWAmes,299800.0
6.0,9120.0,2777.0,1,2.0,1974.0,8.0,4.0,3.0,1.0,NWAmes,185000.0
6.0,9130.0,2432.0,1,2.0,1966.0,7.0,4.0,3.0,0.0,NWAmes,173000.0
7.0,12122.0,1943.0,1,2.0,1961.0,6.0,3.0,2.0,0.0,NAmes,178400.0
7.0,9900.0,2810.0,1,2.0,1968.0,9.0,4.0,3.0,1.0,NWAmes,176000.0
4.0,8593.0,1814.0,1,1.0,1957.0,5.0,3.0,1.0,0.0,NAmes,109008.0
4.0,8475.0,1904.0,1,1.0,1956.0,4.0,2.0,1.0,0.0,NAmes,135750.0
5.0,8700.0,2248.0,1,2.0,1963.0,6.0,3.0,3.0,0.0,NAmes,155000.0
6.0,10175.0,2850.0,1,2.0,1964.0,7.0,3.0,2.0,1.0,NAmes,180500.0
6.0,9020.0,2292.0,1,2.0,1966.0,6.0,3.0,3.0,0.0,NAmes,174900.0
6.0,9200.0,2272.0,1,1.0,1965.0,5.0,3.0,2.0,1.0,NAmes,140000.0
6.0,8250.0,2184.0,1,2.0,1964.0,6.0,3.0,2.0,0.0,NAmes,145000.0
5.0,9350.0,2484.0,1,2.0,1965.0,6.0,3.0,3.0,1.0,NAmes,179900.0
6.0,9020.0,2598.0,1,2.0,1964.0,6.0,3.0,3.0,0.0,NAmes,168500.0
5.0,9900.0,2228.0,0,2.0,1961.0,5.0,3.0,2.0,0.0,NAmes,140000.0
5.0,10007.0,2106.0,1,1.0,1959.0,5.0,3.0,3.0,0.0,NAmes,145500.0
6.0,10721.0,2504.0,0,2.0,1959.0,7.0,3.0,1.0,0.0,NAmes,142000.0
4.0,12493.0,2200.0,1,1.0,1960.0,6.0,3.0,2.0,1.0,NAmes,141000.0
5.0,11332.0,2236.0,1,1.0,1960.0,6.0,3.0,2.0,0.0,NAmes,153000.0
5.0,7420.0,2068.0,1,1.0,1939.0,5.0,2.0,2.0,2.0,BrkSide,118000.0
4.0,4882.0,1254.0,1,1.0,1937.0,5.0,2.0,1.0,0.0,BrkSide,87000.0
5.0,9600.0,2792.0,1,2.0,1960.0,6.0,3.0,2.0,0.0,NAmes,141500.0
6.0,9600.0,2284.0,1,1.0,1950.0,6.0,3.0,1.0,0.0,NAmes,119000.0
5.0,9600.0,1909.0,1,1.0,1950.0,7.0,3.0,2.0,1.0,NAmes,141500.0
6.0,9600.0,2653.0,1,1.0,1955.0,8.0,3.0,2.0,1.0,NAmes,165500.0
5.0,7584.0,2072.0,1,1.0,1953.0,5.0,3.0,1.0,0.0,NAmes,112900.0
7.0,13700.0,2684.0,1,2.0,1965.0,8.0,4.0,3.0,2.0,NAmes,201800.0
6.0,10197.0,2724.0,1,2.0,1961.0,6.0,3.0,3.0,1.0,NAmes,163000.0
5.0,7875.0,2288.0,1,2.0,1961.0,6.0,3.0,2.0,0.0,NAmes,139950.0
6.0,8400.0,2856.0,0,2.0,1962.0,7.0,3.0,3.0,1.0,NAmes,174000.0
6.0,9150.0,2530.0,1,1.0,1962.0,6.0,3.0,2.0,1.0,NAmes,165000.0
6.0,14670.0,3092.0,1,2.0,1966.0,9.0,4.0,3.0,1.0,NAmes,227000.0
5.0,7390.0,2196.0,1,1.0,1955.0,6.0,3.0,2.0,0.0,NAmes,135000.0
5.0,9204.0,2288.0,1,1.0,1963.0,6.0,3.0,3.0,0.0,NAmes,124000.0
5.0,7763.0,2214.0,1,2.0,1962.0,6.0,3.0,2.0,0.0,NAmes,140000.0
5.0,8856.0,2352.0,1,1.0,1957.0,6.0,3.0,2.0,2.0,NAmes,136500.0
5.0,9840.0,2688.0,1,1.0,1959.0,7.0,2.0,3.0,0.0,NAmes,185000.0
6.0,9120.0,2522.0,1,2.0,1958.0,6.0,3.0,2.0,1.0,NAmes,163000.0
6.0,13200.0,2965.0,1,2.0,1958.0,5.0,3.0,2.0,1.0,NAmes,166800.0
6.0,9000.0,2392.0,1,1.0,1956.0,6.0,2.0,2.0,1.0,NAmes,139000.0
6.0,11900.0,2784.0,1,2.0,1957.0,6.0,3.0,3.0,2.0,NAmes,166000.0
6.0,9464.0,2160.0,1,1.0,1958.0,5.0,3.0,1.0,0.0,NAmes,136000.0
5.0,10425.0,2208.0,1,1.0,1956.0,5.0,3.0,2.0,0.0,NAmes,133000.0
5.0,11556.0,1602.0,1,1.0,1952.0,4.0,2.0,2.0,0.0,NAmes,116000.0
5.0,9373.0,2304.0,1,2.0,1953.0,6.0,3.0,2.0,0.0,NAmes,137500.0
5.0,12774.0,1934.0,1,2.0,1953.0,5.0,2.0,1.0,0.0,NAmes,130000.0
6.0,14250.0,2788.0,0,2.0,1957.0,6.0,3.0,2.0,2.0,NAmes,180000.0
5.0,7350.0,1904.0,1,2.0,1951.0,4.0,2.0,2.0,0.0,NAmes,139000.0
5.0,7677.0,1546.0,1,1.0,1953.0,4.0,2.0,1.0,0.0,NAmes,110000.0
5.0,8480.0,2048.0,1,1.0,1947.0,6.0,2.0,1.0,0.0,NAmes,118500.0
5.0,12436.0,3648.0,0,2.0,1957.0,9.0,5.0,2.0,0.0,NAmes,146000.0
5.0,7506.0,1906.0,0,1.0,1925.0,5.0,3.0,1.0,0.0,OldTown,114000.0
5.0,10930.0,2471.0,1,1.0,1945.0,6.0,3.0,3.0,1.0,NAmes,140000.0
4.0,5400.0,1344.0,0,1.0,1940.0,4.0,2.0,1.0,0.0,OldTown,86900.0
5.0,10836.0,2328.0,0,4.0,1922.0,7.0,3.0,2.0,1.0,OldTown,139000.0
6.0,9247.0,2574.0,1,2.0,1962.0,8.0,4.0,2.0,1.0,NAmes,171000.0
5.0,10180.0,1956.0,1,2.0,1968.0,5.0,3.0,3.0,1.0,NAmes,139000.0
7.0,11355.0,2624.0,1,2.0,1958.0,6.0,3.0,2.0,1.0,NAmes,186000.0
6.0,10920.0,2506.0,1,1.0,1960.0,5.0,2.0,3.0,1.0,NAmes,157000.0
6.0,12929.0,2162.0,1,1.0,1960.0,5.0,3.0,2.0,0.0,NAmes,148000.0
7.0,27650.0,2654.0,1,2.0,1960.0,9.0,4.0,3.0,1.0,NAmes,242000.0
5.0,8892.0,1015.0,0,2.0,1953.0,5.0,3.0,1.0,0.0,NAmes,116000.0
5.0,7200.0,1752.0,1,2.0,1951.0,5.0,2.0,1.0,1.0,NAmes,94000.0
5.0,7910.0,2582.0,1,1.0,1960.0,7.0,4.0,2.0,0.0,NAmes,127000.0
5.0,8000.0,2512.0,1,1.0,1959.0,6.0,3.0,3.0,0.0,NAmes,159000.0
5.0,8000.0,2054.0,1,1.0,1962.0,6.0,3.0,2.0,0.0,NAmes,125900.0
5.0,7931.0,2538.0,1,1.0,1960.0,6.0,3.0,2.0,1.0,NAmes,155000.0
6.0,8064.0,2088.0,1,2.0,1948.0,5.0,3.0,2.0,0.0,NAmes,138000.0
6.0,6390.0,1920.0,0,1.0,1954.0,4.0,2.0,2.0,0.0,NAmes,112500.0
6.0,7227.0,1664.0,0,2.0,1954.0,4.0,2.0,1.0,0.0,NAmes,105500.0
6.0,7200.0,2132.0,1,1.0,1954.0,6.0,4.0,1.0,0.0,NAmes,127500.0
5.0,7200.0,2356.0,1,2.0,1955.0,6.0,3.0,2.0,0.0,NAmes,150000.0
5.0,7200.0,1650.0,0,1.0,1954.0,4.0,2.0,2.0,0.0,NAmes,109500.0
6.0,7056.0,2576.0,1,2.0,1963.0,8.0,4.0,3.0,1.0,NAmes,140000.0
6.0,9760.0,2391.0,1,2.0,1964.0,7.0,4.0,3.0,0.0,NAmes,167900.0
5.0,7590.0,2234.0,0,1.0,1963.0,6.0,3.0,1.0,0.0,NAmes,136870.0
6.0,9836.0,1325.0,1,1.0,2008.0,7.0,3.0,2.0,0.0,OldTown,143000.0
5.0,5232.0,1444.0,0,2.0,1925.0,4.0,2.0,1.0,0.0,OldTown,73000.0
5.0,10440.0,2189.0,0,2.0,1904.0,8.0,3.0,2.0,1.0,OldTown,157500.0
5.0,9184.0,2103.0,0,2.0,1948.0,6.0,3.0,1.0,0.0,OldTown,122600.0
5.0,4800.0,2040.0,0,1.0,1910.0,6.0,2.0,1.0,0.0,OldTown,111000.0
6.0,10440.0,4302.0,1,2.0,1920.0,8.0,5.0,2.0,2.0,OldTown,256000.0
5.0,4800.0,1344.0,0,1.0,1940.0,4.0,2.0,1.0,0.0,OldTown,64000.0
6.0,6000.0,2184.0,0,1.0,1915.0,7.0,4.0,2.0,0.0,OldTown,139500.0
7.0,11426.0,3444.0,0,2.0,2003.0,6.0,3.0,3.0,0.0,OldTown,200000.0
4.0,7628.0,2457.0,0,2.0,1940.0,8.0,2.0,2.0,0.0,OldTown,119164.0
5.0,7308.0,2676.0,1,1.0,1920.0,6.0,2.0,1.0,1.0,OldTown,122250.0
6.0,10800.0,2320.0,1,2.0,1940.0,8.0,3.0,2.0,2.0,OldTown,155000.0
5.0,6756.0,1380.0,0,1.0,1910.0,5.0,2.0,1.0,0.0,OldTown,78000.0
5.0,6000.0,1578.0,1,1.0,1948.0,5.0,2.0,1.0,0.0,OldTown,115000.0
5.0,12000.0,2046.0,1,2.0,1948.0,6.0,2.0,2.0,0.0,OldTown,147000.0
5.0,9000.0,2403.0,1,3.0,1946.0,5.0,3.0,1.0,1.0,OldTown,140000.0
2.0,7311.0,814.0,0,1.0,1946.0,3.0,1.0,1.0,0.0,OldTown,46500.0
5.0,6000.0,1856.0,1,1.0,1957.0,5.0,3.0,1.0,0.0,OldTown,112500.0
4.0,6000.0,1802.0,0,1.0,1954.0,4.0,2.0,1.0,0.0,OldTown,107900.0
7.0,18386.0,4963.0,0,3.0,1880.0,10.0,3.0,3.0,1.0,OldTown,295000.0
5.0,9142.0,2424.0,0,2.0,1900.0,10.0,4.0,2.0,0.0,OldTown,139500.0
5.0,12665.0,2292.0,0,3.0,1915.0,7.0,4.0,2.0,1.0,OldTown,153900.0
7.0,5350.0,2074.0,1,1.0,1920.0,7.0,3.0,1.0,0.0,OldTown,132000.0
5.0,4571.0,1968.0,0,3.0,1916.0,7.0,4.0,1.0,0.0,OldTown,98000.0
5.0,9143.0,1363.0,0,1.0,1900.0,5.0,2.0,1.0,0.0,OldTown,114000.0
5.0,9600.0,3323.0,1,2.0,1920.0,10.0,4.0,2.0,0.0,OldTown,130000.0
6.0,9600.0,2793.0,1,2.0,1917.0,8.0,3.0,2.0,1.0,OldTown,129500.0
7.0,9600.0,2067.0,1,2.0,1928.0,7.0,3.0,2.0,1.0,OldTown,161000.0
6.0,10800.0,2394.0,0,2.0,1905.0,7.0,3.0,2.0,1.0,OldTown,163000.0
7.0,5700.0,1683.0,0,1.0,1926.0,5.0,2.0,1.0,1.0,OldTown,116900.0
10.0,13500.0,4012.0,0,2.0,1893.0,9.0,3.0,4.0,1.0,OldTown,325000.0
2.0,11340.0,1809.0,0,2.0,1920.0,5.0,2.0,1.0,0.0,OldTown,55000.0
7.0,10800.0,3808.0,0,2.0,1890.0,10.0,5.0,2.0,1.0,OldTown,184000.0
5.0,9750.0,1968.0,1,1.0,1959.0,5.0,2.0,2.0,0.0,OldTown,110000.0
5.0,12150.0,2845.0,0,1.0,1954.0,7.0,4.0,2.0,0.0,OldTown,131500.0
4.0,8516.0,1962.0,0,1.0,1958.0,5.0,2.0,1.0,0.0,OldTown,115500.0
5.0,7111.0,2151.0,1,1.0,1928.0,5.0,2.0,1.0,1.0,BrkSide,138000.0
7.0,7425.0,2340.0,0,1.0,1945.0,8.0,3.0,2.0,0.0,BrkSide,108000.0
5.0,9100.0,1521.0,0,1.0,1930.0,4.0,2.0,1.0,0.0,BrkSide,79500.0
5.0,7010.0,2762.0,1,1.0,1935.0,6.0,3.0,2.0,1.0,BrkSide,153000.0
5.0,5000.0,1882.0,1,1.0,1941.0,6.0,3.0,1.0,0.0,BrkSide,124000.0
6.0,5870.0,1844.0,0,1.0,1900.0,6.0,3.0,2.0,0.0,BrkSide,106900.0
6.0,6000.0,2653.0,1,1.0,1940.0,6.0,3.0,2.0,1.0,BrkSide,164900.0
5.0,6000.0,1898.0,0,2.0,1924.0,5.0,2.0,1.0,1.0,BrkSide,119000.0
6.0,6000.0,2020.0,0,1.0,1929.0,5.0,3.0,1.0,1.0,BrkSide,120000.0
6.0,6000.0,2322.0,1,1.0,1937.0,5.0,3.0,2.0,0.0,BrkSide,157000.0
6.0,6000.0,2081.0,1,1.0,1939.0,7.0,2.0,2.0,1.0,BrkSide,105000.0
6.0,5000.0,2005.0,0,1.0,1926.0,6.0,3.0,1.0,0.0,BrkSide,113000.0
5.0,5520.0,1781.0,1,1.0,1920.0,6.0,3.0,2.0,1.0,BrkSide,115000.0
4.0,6240.0,1840.0,1,1.0,1929.0,6.0,2.0,2.0,0.0,BrkSide,123000.0
5.0,6240.0,2651.0,0,2.0,1930.0,8.0,3.0,2.0,1.0,BrkSide,162900.0
7.0,6240.0,2998.0,1,2.0,1939.0,7.0,4.0,2.0,1.0,BrkSide,150000.0
5.0,6120.0,3002.0,1,2.0,1923.0,7.0,4.0,2.0,0.0,OldTown,123500.0
7.0,6120.0,2726.0,0,2.0,1931.0,8.0,2.0,2.0,2.0,OldTown,129900.0
6.0,6155.0,1973.0,0,2.0,1920.0,6.0,3.0,2.0,0.0,BrkSide,128000.0
4.0,6324.0,1040.0,0,1.0,1927.0,4.0,1.0,1.0,0.0,BrkSide,68500.0
5.0,8635.0,1957.0,1,1.0,1948.0,6.0,2.0,2.0,0.0,BrkSide,127000.0
6.0,13053.0,2681.0,0,2.0,1923.0,8.0,4.0,2.0,1.0,BrkSide,207000.0
7.0,9120.0,2846.0,1,1.0,1925.0,8.0,4.0,3.0,0.0,BrkSide,184000.0
6.0,9144.0,2526.0,0,2.0,1915.0,8.0,4.0,2.0,0.0,BrkSide,162500.0
5.0,9144.0,2388.0,1,1.0,1940.0,8.0,3.0,2.0,0.0,BrkSide,145000.0
6.0,10267.0,1654.0,1,1.0,1918.0,5.0,2.0,2.0,0.0,BrkSide,130000.0
8.0,5100.0,2254.0,0,1.0,1925.0,7.0,3.0,1.0,1.0,OldTown,161000.0
6.0,4347.0,2405.0,0,1.0,1910.0,7.0,3.0,1.0,0.0,OldTown,127500.0
6.0,6291.0,1536.0,0,2.0,1930.0,4.0,1.0,1.0,0.0,IDOTRR,93850.0
6.0,10266.0,2304.0,1,1.0,1952.0,7.0,4.0,2.0,0.0,IDOTRR,136000.0
6.0,6876.0,2544.0,0,2.0,1938.0,9.0,4.0,2.0,1.0,IDOTRR,141000.0
5.0,10320.0,2188.0,0,2.0,1915.0,6.0,2.0,2.0,0.0,IDOTRR,120000.0
6.0,7200.0,2080.0,0,2.0,1925.0,5.0,2.0,1.0,0.0,IDOTRR,127500.0
6.0,7006.0,2004.0,1,1.0,1925.0,6.0,3.0,3.0,1.0,IDOTRR,127000.0
5.0,8235.0,1650.0,1,2.0,1955.0,4.0,2.0,2.0,0.0,OldTown,125000.0
5.0,10320.0,1210.0,0,2.0,1912.0,5.0,1.0,1.0,0.0,IDOTRR,85000.0
6.0,10320.0,2225.0,0,1.0,1906.0,7.0,3.0,1.0,0.0,IDOTRR,135000.0
5.0,9488.0,2100.0,0,1.0,1947.0,6.0,3.0,1.0,0.0,Sawyer,124000.0
5.0,8250.0,2163.0,1,1.0,1968.0,5.0,3.0,1.0,1.0,Sawyer,134000.0
5.0,21286.0,1991.0,0,1.0,1948.0,7.0,4.0,2.0,1.0,Sawyer,135000.0
5.0,11235.0,2056.0,1,2.0,1963.0,6.0,3.0,2.0,0.0,Sawyer,148000.0
5.0,11200.0,2080.0,1,1.0,1965.0,5.0,3.0,2.0,0.0,Sawyer,129500.0
6.0,13014.0,2104.0,1,2.0,1978.0,6.0,3.0,2.0,1.0,Sawyer,157500.0
5.0,7162.0,1780.0,0,1.0,1966.0,6.0,3.0,1.0,0.0,Sawyer,109900.0
5.0,10265.0,1984.0,1,1.0,1967.0,6.0,3.0,2.0,0.0,Sawyer,145000.0
5.0,9764.0,1788.0,1,2.0,1967.0,5.0,3.0,2.0,0.0,Sawyer,130000.0
6.0,7703.0,1484.0,1,2.0,1978.0,6.0,3.0,2.0,1.0,Sawyer,153000.0
5.0,9981.0,2146.0,1,1.0,1967.0,6.0,3.0,1.0,0.0,Sawyer,120000.0
5.0,7400.0,2186.0,1,2.0,1984.0,5.0,2.0,2.0,0.0,Sawyer,152000.0
4.0,12900.0,2456.0,1,2.0,1969.0,6.0,0.0,4.0,0.0,Sawyer,108959.0
5.0,12900.0,2440.0,1,2.0,1920.0,6.0,3.0,2.0,0.0,Sawyer,95541.0
5.0,8544.0,2456.0,0,1.0,1966.0,6.0,3.0,2.0,0.0,Sawyer,149350.0
5.0,9239.0,1920.0,1,1.0,1963.0,6.0,3.0,2.0,0.0,Sawyer,144900.0
6.0,14175.0,2176.0,1,2.0,1956.0,4.0,1.0,2.0,1.0,Sawyer,185000.0
5.0,13284.0,2766.0,1,1.0,1954.0,6.0,3.0,2.0,1.0,Sawyer,165000.0
6.0,13500.0,2854.0,1,2.0,1960.0,4.0,1.0,2.0,1.0,ClearCr,235000.0
5.0,13825.0,2134.0,0,1.0,1958.0,6.0,3.0,2.0,0.0,Sawyer,140000.0
5.0,10200.0,1344.0,0,1.0,1940.0,4.0,2.0,1.0,0.0,Sawyer,108000.0
5.0,10532.0,2709.0,1,2.0,1960.0,7.0,3.0,3.0,2.0,ClearCr,145000.0
5.0,8375.0,1926.0,1,3.0,1941.0,6.0,2.0,3.0,0.0,Sawyer,152400.0
5.0,10200.0,1768.0,1,3.0,1970.0,5.0,3.0,1.0,0.0,Sawyer,144000.0
6.0,2887.0,2582.0,1,2.0,1996.0,6.0,2.0,2.0,1.0,ClearCr,173000.0
7.0,10005.0,3182.0,1,2.0,1977.0,8.0,4.0,3.0,1.0,ClearCr,192000.0
7.0,20270.0,3048.0,1,2.0,1979.0,7.0,3.0,3.0,2.0,ClearCr,245000.0
7.0,39104.0,2748.0,1,2.0,1954.0,5.0,2.0,2.0,2.0,ClearCr,241500.0
4.0,53227.0,3027.0,1,2.0,1954.0,6.0,2.0,2.0,2.0,ClearCr,256000.0
6.0,11512.0,2376.0,1,1.0,1959.0,5.0,2.0,2.0,1.0,Edwards,177000.0
7.0,5190.0,1649.0,0,1.0,1948.0,5.0,2.0,1.0,1.0,Edwards,125600.0
6.0,10452.0,2188.0,1,2.0,1953.0,5.0,3.0,1.0,2.0,Edwards,155000.0
6.0,45600.0,3265.0,0,2.0,1908.0,10.0,5.0,3.0,1.0,ClearCr,240000.0
6.0,21780.0,2837.0,0,2.0,1918.0,8.0,4.0,2.0,1.0,Edwards,185000.0
6.0,13728.0,3235.0,1,2.0,1935.0,7.0,4.0,2.0,2.0,Edwards,235000.0
5.0,9571.0,3018.0,1,1.0,1956.0,6.0,3.0,2.0,1.0,Edwards,159900.0
6.0,9360.0,1890.0,1,1.0,1962.0,7.0,3.0,2.0,0.0,Edwards,134500.0
5.0,8405.0,2228.0,1,1.0,1900.0,7.0,4.0,2.0,0.0,Edwards,119000.0
5.0,10880.0,2328.0,1,1.0,1950.0,5.0,3.0,2.0,0.0,Edwards,125000.0
5.0,9084.0,1727.0,1,1.0,1941.0,5.0,3.0,2.0,0.0,Edwards,95000.0
7.0,11839.0,3804.0,1,2.0,1990.0,10.0,4.0,4.0,1.0,SawyerW,262280.0
6.0,9771.0,3891.0,1,2.0,1995.0,9.0,4.0,4.0,1.0,SawyerW,260000.0
7.0,9938.0,3228.0,1,2.0,1994.0,7.0,3.0,4.0,1.0,SawyerW,226500.0
7.0,14171.0,3012.0,1,2.0,1993.0,9.0,4.0,3.0,1.0,SawyerW,225000.0
7.0,10541.0,2709.0,0,2.0,1996.0,8.0,3.0,3.0,1.0,SawyerW,229000.0
7.0,10616.0,1984.0,0,2.0,2007.0,6.0,3.0,3.0,1.0,CollgCr,177439.0
8.0,9345.0,3230.0,0,3.0,2007.0,7.0,3.0,2.0,1.0,CollgCr,248500.0
9.0,11778.0,4547.0,1,3.0,2008.0,7.0,3.0,3.0,2.0,CollgCr,475000.0
9.0,11778.0,3517.0,1,3.0,2008.0,8.0,3.0,4.0,2.0,CollgCr,395039.0
7.0,11228.0,3177.0,1,3.0,1993.0,9.0,3.0,4.0,1.0,SawyerW,228000.0
8.0,11454.0,2912.0,1,3.0,1995.0,6.0,3.0,3.0,1.0,SawyerW,225000.0
6.0,11500.0,2825.0,1,2.0,1966.0,6.0,2.0,3.0,1.0,ClearCr,195000.0
6.0,12798.0,2304.0,1,2.0,1997.0,8.0,4.0,4.0,0.0,ClearCr,200000.0
5.0,9750.0,1980.0,1,2.0,1994.0,5.0,3.0,2.0,0.0,CollgCr,155000.0
5.0,9525.0,2198.0,0,1.0,1995.0,6.0,3.0,2.0,0.0,CollgCr,144000.0
5.0,9245.0,1980.0,1,2.0,1994.0,5.0,3.0,2.0,0.0,CollgCr,145000.0
7.0,8696.0,2836.0,1,2.0,1997.0,5.0,3.0,3.0,1.0,CollgCr,226001.0
6.0,13142.0,2635.0,1,2.0,1997.0,6.0,3.0,4.0,0.0,CollgCr,215700.0
7.0,8998.0,2434.0,1,2.0,2000.0,6.0,3.0,3.0,0.0,CollgCr,207500.0
7.0,9179.0,2663.0,1,2.0,1999.0,7.0,3.0,4.0,0.0,CollgCr,193000.0
7.0,8924.0,2604.0,0,2.0,1998.0,8.0,3.0,3.0,0.0,CollgCr,188000.0
7.0,9382.0,2947.0,0,2.0,1999.0,6.0,3.0,2.0,0.0,CollgCr,191000.0
7.0,12803.0,2988.0,1,2.0,2002.0,6.0,3.0,3.0,1.0,CollgCr,221000.0
7.0,12435.0,2755.0,1,2.0,2001.0,7.0,3.0,3.0,1.0,CollgCr,231500.0
7.0,12192.0,2751.0,1,2.0,2000.0,6.0,3.0,4.0,0.0,CollgCr,235000.0
7.0,11250.0,2706.0,1,2.0,2001.0,6.0,3.0,4.0,1.0,CollgCr,223500.0
5.0,9200.0,1876.0,1,1.0,1975.0,5.0,3.0,2.0,0.0,CollgCr,130250.0
5.0,8385.0,1970.0,1,1.0,1977.0,6.0,3.0,2.0,0.0,CollgCr,149900.0
5.0,12250.0,2038.0,1,2.0,1978.0,5.0,3.0,2.0,0.0,CollgCr,158000.0
6.0,10970.0,1966.0,1,2.0,1978.0,5.0,3.0,2.0,0.0,CollgCr,147000.0
5.0,9216.0,2152.0,1,2.0,1975.0,5.0,3.0,2.0,1.0,CollgCr,143195.0
5.0,14330.0,2422.0,1,2.0,1975.0,5.0,2.0,3.0,0.0,CollgCr,163000.0
5.0,7990.0,1848.0,0,1.0,1975.0,5.0,3.0,1.0,0.0,CollgCr,110000.0
5.0,7180.0,1728.0,1,1.0,1972.0,5.0,3.0,1.0,0.0,CollgCr,127000.0
5.0,7200.0,1560.0,1,1.0,1972.0,4.0,2.0,1.0,0.0,CollgCr,124900.0
8.0,9742.0,3572.0,0,2.0,2002.0,7.0,3.0,2.0,1.0,CollgCr,230000.0
8.0,9473.0,3159.0,1,2.0,2002.0,7.0,3.0,4.0,1.0,CollgCr,237000.0
7.0,10316.0,2857.0,1,3.0,2000.0,7.0,3.0,4.0,1.0,CollgCr,235000.0
7.0,10400.0,3418.0,0,2.0,2001.0,8.0,3.0,3.0,1.0,CollgCr,230500.0
